5.8, 8.85, 1
5.05, 9.55, 1
4.7, 9.6, 1
4.6, 10.2, 1
4.5, 11.3, 1
4.6, 12.25, 1
4.05, 13.25, 1
4.05, 12, 1
4, 10.25, 1
4.4, 9.65, 1
5.35, 8.8, 1
5.8, 9.65, 1
4.95, 10.85, 1
4.45, 13, 1
4.4, 13.95, 1
3.6, 10.4, 1
4.8, 9, 1
6.1, 8.35, 1
6.95, 7.8, 1
7, 7.8, 1
7.15, 8.35, 1
7.3, 9.35, 1
7.85, 8.45, 1
8.2, 7.8, 1
9.2, 7.8, 1
10.05, 8.3, 1
10.8, 8.4, 1
11.7, 8.85, 1
12.35, 9.35, 1
13.15, 9.25, 1
13.45, 9, 1
13.65, 8.8, 1
14.35, 8.6, 1
12.6, 8.35, 1
11.25, 8.25, 1
10.15, 7.85, 1
8, 7.8, 1
7.35, 8.3, 1
6.6, 8.8, 1
6.2, 9.05, 1
5.8, 9.85, 1
5.45, 10.15, 1
5.2, 10.2, 1
4.5, 10.2, 1
3.9, 11.2, 1
4.55, 11, 1
3.75, 11, 1
3.4, 12.2, 1
3.7, 13.1, 1
3.9, 13.7, 1
8.5, 11.6, 0
7.8, 11.75, 0
7.4, 12.05, 0
7.5, 12.05, 0
7.9, 12.05, 0
8.65, 11.9, 0
7.9, 12.55, 0
7.75, 12.9, 0
7.55, 13.35, 0
7.55, 14.15, 0
7.55, 14.15, 0
7.9, 14.7, 0
7.6, 15.1, 0
7.9, 16.35, 0
7.55, 16.5, 0
7.15, 17, 0
6.8, 17.85, 0
6.45, 18.15, 0
6.1, 18.35, 0
5.85, 18.45, 0
4.9, 18.45, 0
4.35, 17.9, 0
3.85, 17.7, 0
4.15, 17.45, 0
5.75, 17.8, 0
6.7, 17.5, 0
7, 17.45, 0
7.1, 17.4, 0
7.65, 15.95, 0
7.75, 15.35, 0
8, 14.5, 0
8.35, 12.25, 0
9.15, 12.05, 0
4.65, 7.5, 2
2.95, 15.3, 2
11.95, 11.6, 2
10.1, 10.35, 2
7.4, 10.65, 2
8.95, 9.65, 2
5.8, 12.85, 2
6.4, 11.65, 2
6.4, 10.5, 2
6.6, 14.9, 2
5.7, 13.95, 2
6, 16.7, 2
4, 15.7, 2
2.2, 10.85, 2
2.6, 13.7, 2
1.8, 11.5, 2
3.7, 9.25, 2
5.3, 5.7, 2
8.85, 5.9, 2
11.65, 5.8, 2
7.1, 6.4, 2
11.95, 10.55, 2
12, 7.25, 2
10.55, 6.85, 2
6, 7.3, 2
2.1, 9.45, 2
2.8, 17.2, 2
10.7, 16.55, 0
11.2, 17.45, 0
12.3, 17.9, 0
12.55, 17.9, 0
13.9, 17.5, 0
14.25, 16.9, 0
14.5, 16.1, 0
14.6, 15.3, 0
14.55, 14.5, 0
14.5, 14.05, 0
14.6, 13.25, 0
15.05, 12.55, 0
15.4, 12.15, 0
15.85, 12, 0
15.8, 12.6, 0
15.65, 13.1, 0
15.2, 13.6, 0
15.25, 14.65, 0
11.15, 16.2, 0
11.8, 16.3, 0
12.45, 15.9, 0
12.55, 15.75, 0
12.95, 15.75, 0
13.3, 15.8, 0
13.9, 15.25, 0
14.25, 14.4, 0
15.05, 13.05, 0
14.9, 14.2, 0
13.25, 15.95, 0
13.3, 16.5, 0
12.85, 16.9, 0
11.75, 17, 0
11.7, 17.05, 0
12.7, 17.15, 0
12.35, 17.35, 0
11.8, 16.5, 0
12.8, 16.65, 0
13.65, 16.45, 0
13.4, 17.1, 0
13.35, 17.1, 0
11.85, 16.9, 0
12.15, 16.55, 0
13.05, 16.4, 0
14.25, 15.4, 0
14.95, 14.2, 0
14.95, 12.4, 0
15.6, 12, 0
15.9, 12.95, 0
15, 14.85, 0
14.4, 16, 0
14.15, 16.4, 0
13.55, 16, 0
13.8, 16.55, 0
13.25, 17.55, 0
13.1, 17.7, 0
12.65, 17.9, 0
11.5, 17.65, 0
11.25, 17.35, 0
11.3, 16.65, 0
13.45, 16.65, 0
13.95, 15.95, 0
14.3, 14.75, 0
14.45, 13.9, 0
15.05, 13.25, 0
15.35, 12.7, 0
15.2, 14.8, 0
14.25, 15.7, 0
12.6, 16.25, 0
11.55, 16.55, 0
12.1, 17.4, 0
12.55, 17.7, 0
8.8, 19, 1
9.1, 18, 1
8.55, 18.5, 1
8.55, 18.6, 1
9.25, 18.1, 1
8.8, 17.4, 1
8.45, 17.6, 1
8.35, 17.9, 1
9.1, 18.4, 1
9.25, 18.4, 1
9.15, 17.55, 1
9.45, 16.9, 1
9.3, 16.65, 1
8.7, 16.5, 1
8.55, 17.2, 1
8.65, 17.2, 1
9.5, 17.25, 1
9.5, 16.5, 1
9.5, 16.05, 1
9.85, 15.55, 1
10.7, 15.1, 1
10.95, 14.9, 1
10.6, 14.6, 1
9.9, 14.85, 1
9.75, 15.8, 1
9.2, 16.75, 1
8.85, 17.6, 1
9.55, 15.8, 1
10.15, 15.25, 1
10.2, 15.2, 1
10.9, 15.1, 1
10, 15.3, 1
9.3, 16.4, 1
9.05, 16.6, 1
9.4, 15.8, 1
9.9, 14.95, 1
10.75, 14.4, 1
11.35, 14.3, 1
12.25, 13.65, 1
12.5, 13, 1
12.5, 13, 1
12.55, 12.95, 1
12.8, 12.6, 1
12.95, 12.05, 1
12.95, 11.85, 1
13.15, 11.35, 1
12.7, 11.75, 1
12.4, 12.65, 1
12.2, 12.75, 1
11.4, 13.55, 1
11, 13.9, 1
10.6, 14.3, 1
10.75, 14.4, 1
11.85, 13.3, 1
11.9, 13.3, 1
12.05, 12.65, 1
12.65, 11.95, 1
12.25, 12.3, 1
12.4, 12.6, 1
12.15, 13.45, 1
11.85, 13.6, 1
11.55, 13.95, 1
11.45, 14.2, 1
11, 14.4, 1
10.75, 14.5, 1
10.2, 14.65, 1
10, 14.95, 1
9.45, 16.15, 1
8.65, 17.15, 1
9.1, 17.05, 1
8.9, 17.7, 1
8.55, 18.4, 1
8.8, 18.4, 1
9.5, 17.8, 1
9.95, 16.7, 1
9.95, 15.85, 1
10.05, 16, 1
10.35, 15.7, 1
10.65, 15.5, 1
9.4, 14.95, 1
9.55, 15.35, 1
9.3, 15.7, 1
9.4, 16.2, 1
9.1, 16.25, 1
10.35, 14.9, 1
11.2, 14.1, 1
11.25, 13.85, 1
10.7, 14.25, 1
10.15, 14.2, 1
11.05, 13.2, 1
11.55, 12.65, 1
11.05, 13.35, 1
10.65, 13.95, 1
11.9, 14.25, 1
12.25, 13.75, 1
12.45, 13, 1
12.8, 11.7, 1
5.1, 10.05, 1
5.6, 9.5, 1
5.5, 9.1, 1
5.1, 9.15, 1
5.3, 9.7, 1
4.55, 10.85, 1
4.1, 12.55, 1
4.05, 13.55, 1
4.35, 14.25, 1
7.65, 8, 1
9.1, 8.85, 1
8.45, 8.8, 1
8.9, 8.7, 1
9.95, 8.8, 1
10.2, 8.8, 1
10.8, 8.8, 1
9.95, 8.6, 1
8.45, 8.35, 1
8.9, 8.4, 1
9.35, 8.5, 1
9.45, 8.5, 1
9.4, 8, 1
10.85, 8.4, 1
11.4, 8.4, 1
11.9, 8.7, 1
12.35, 8.9, 1
13, 8.6, 1
12.25, 9.15, 1
10.9, 9.1, 1
11.4, 8.85, 1
12.8, 9.15, 1
12.55, 8.7, 1
11.85, 13.05, 1
7.05, 12.45, 0
7.15, 13.35, 0
7.35, 13.9, 0
7.5, 14.35, 0
7.5, 14.65, 0
7.45, 15.7, 0
7.2, 16.3, 0
6.9, 17.1, 0
6.6, 17.25, 0
6.25, 17.75, 0
5.45, 17.5, 0
5, 17.7, 0
4.65, 17.4, 0
4.85, 17.7, 0
3.9, 17.45, 0
3.8, 17.75, 0
4.45, 18.2, 0
4.9, 18.55, 0
5.45, 18.35, 0
5.7, 18.3, 0
6.1, 18, 0
5.7, 18.85, 0
6.9, 18.1, 0
7.55, 17.5, 0
7.25, 17.85, 0
7.45, 16.25, 0
7.1, 15.8, 0
7.35, 15.2, 0
7.7, 13.3, 0
7.7, 12.95, 0
7.4, 13, 0
11.55, 16.7, 0
12.15, 16.5, 0
12.6, 16.6, 0
12.4, 16.95, 0
11.75, 17.1, 0
11.85, 17.35, 0
12.15, 18.05, 0
13, 17.7, 0
13.55, 17.35, 0
13.85, 17.15, 0
14.2, 16.25, 0
14.6, 15.25, 0
14.55, 14.6, 0
14.4, 13.95, 0
14.6, 13.4, 0
14.8, 13.75, 0
14.45, 14.4, 0
14.85, 14.3, 0
15.15, 14.2, 0
15.3, 14, 0
15.85, 12.8, 0
15.8, 12.6, 0
12.95, 16.85, 0
15.4, 11.05, 2
14.1, 10.95, 2
13.4, 14.45, 2
13.4, 13.35, 2
9.2, 14.15, 2
10.3, 12.75, 2
9.5, 13.35, 2
8.85, 12.95, 2
11.65, 19.55, 2
10.9, 18.05, 2
8, 19.95, 2
7.35, 19.6, 2
7.9, 18.75, 2
10.4, 19.05, 2
9.55, 20.3, 2
13.25, 19.5, 2
12.75, 18.95, 2
14.7, 18, 2
15.85, 16.75, 2
16.3, 15.2, 2
16.65, 13, 2
16.35, 10.4, 2
16.2, 8.85, 2
15.4, 7.6, 2
13.6, 6.45, 2
13.1, 7, 2
13.95, 9.8, 2
12.75, 10.6, 2
16.2, 14.35, 2
4.9, 16.7, 2
3.3, 6.6, 2
2.45, 8.15, 2
6.1, 20.35, 2
2.85, 19.7, 2
4.35, 19.6, 2
1.3, 16.7, 2
2.1, 14.8, 2
1.4, 12.35, 2
14.3, 7.05, 2
17.4, 11.15, 2
16.85, 16.8, 2
15.8, 19.4, 2
14.4, 20.15, 2
